x,y
1.1473332410709285,0.44707074939936225
1.150730834478968,0.45285983442579764
1.1539041025169479,0.4588038652025933
1.1569726631990769,0.46485199746828365
1.1600454022996471,0.470927587281436
1.1631808019572853,0.4769925720608599
1.1664622998123204,0.4830149045038768
1.1699755956375,0.4889286390115753
1.1736856137489364,0.49468731857858755
1.177438260634126,0.5003629836192823
1.1811825908803435,0.5060478719591256
1.184995667149678,0.5117172303771911
1.1888864805165331,0.5173246074910803
1.1928096299361715,0.5228950025391176
1.196748374932134,0.5284428756704417
1.200619680912675,0.5339906472395154
1.204316641751784,0.5396230940079153
1.2078365547005676,0.5453797492489022
1.2112235027409655,0.5512264851961238
1.2144652604798165,0.5571438114190572
1.217555347887193,0.563153814431948
1.2206067790820936,0.5692330028151242
1.2237491537633427,0.5753015318106074
1.2270428173118564,0.581308644629661
1.2305362301278329,0.5872176015822923
1.2342038963324853,0.5929949564379738
1.2379195108115022,0.5986947918880087
1.241638550786261,0.6043940110450855
1.2454185704144325,0.6100775222736738
1.2492707666964922,0.6157069945680999
1.253160483611306,0.621299418963687
1.2570956746195285,0.6268710283200966
1.2611160296038613,0.632396685458187
1.2652194484181676,0.6378544429786472
1.2693849844252039,0.6432583939186693
1.273617640977584,0.6486143958780571
1.2779259930947164,0.6539108907455897
1.2822805000653656,0.6591436661947128
1.2865771580550682,0.6643698831347377
1.2907245532726501,0.6696836201703225
1.294707698865764,0.6751251885656636
1.2985537254014603,0.6806753284117991
1.3022622045418544,0.6863138148621298
1.3058364507259315,0.6920589951674181
1.3093739487627205,0.6978691786625718
1.3129968694782543,0.7036630050711223
1.316769918942321,0.7093869251174488
1.3207320931407924,0.7149907188547813
1.324879061443317,0.7204542967499203
1.3291557195136363,0.7257887081944085
1.3334764880175933,0.7310475533863624
1.3377475454161252,0.7363098145799636
1.341907993996651,0.7416360517732357
1.3459330577596709,0.7470620603985542
1.3498343286438728,0.7525825833884132
1.3536439593670493,0.7581883492173481
1.3574156537834308,0.7638319226953423
1.3611589460827664,0.7694891893567805
1.3648397960456558,0.775180852611881
1.3684602191485562,0.7809152378909948
1.3720389698564774,0.7866780387059266
1.3755935081632296,0.7924764528995982
1.3792102957208836,0.7982764390485642
1.3829911495440546,0.8039882260752066
1.386917158525219,0.8095900817221392
1.3909405034160653,0.8151184336054248
1.3950811166705046,0.8205677030898497
1.3993263550627093,0.8259131277748569
1.4035573757314808,0.8312123120416597
1.4076575341542026,0.8365757571624668
1.4116034803747202,0.8420503209063451
1.4154072130060584,0.8476306501716147
1.419069926430205,0.8533025854051256
1.4226048445822173,0.859072380601076
1.4261291244161582,0.8649013453106111
1.4297601290404183,0.870698155956796
1.433518341361201,0.8764095975323801
1.437367289422971,0.8820475428926405
1.44128414226652,0.8876283515999709
1.4452172895912003,0.8931754816690036
1.4491546665878967,0.8987247066492747
1.4531263031036235,0.9042611124145855
1.457130850213297,0.9097689053789053
1.4611519831373756,0.9152601604227515
1.4651756948789136,0.9207388950113614
1.4691403148717634,0.9262325916618603
1.4730303055804903,0.9317853571975682
1.476884742757929,0.9373758377286998
1.4806998249905152,0.9429860614334072
1.4844558369083576,0.9486300959146645
1.4881808402894516,0.9543190540302304
1.4919788326655998,0.9600006232840748
1.4958958590876517,0.965601350264853
1.4998767965770383,0.9711344650656607
1.5039103768705073,0.9766343576646406
1.5080275551521567,0.9820836900308796
1.5122039674100225,0.9874644777268097
1.5163306008350492,0.9928303542885422
1.520334447398793,0.99827609680015
1.5242643979426038,1.0038032817391567
1.5281502712387736,1.0093624715220473
1.5319559143797286,1.0149616427690267
1.5356920950115622,1.0206276798800897
1.5394772347063674,1.0263143625140727
1.5433928742693168,1.0319247452893108
1.5473831877059019,1.0374529042477705
1.5514148965646617,1.0429505123891056
1.5555272781689593,1.0484043919006565
1.5597047941435416,1.0537863650531933
1.563832050647581,1.0591507867659893
1.5678336556252013,1.0645970360257782
1.5717636288056331,1.0701241833952777
1.5756511604152936,1.0756814663412615
1.5794580306915647,1.0812785631168742
1.583196440069109,1.0869426228619883
1.586984295086498,1.0926272362440776
1.590901463606551,1.098235831220157
1.5948922803670922,1.1037634269484935
1.5989247791009904,1.1092608168314169
1.6030368864706364,1.1147153652049704
1.6072133466235496,1.1200990610789734
1.6113389535358214,1.1254654753157867
1.6153389548666583,1.130913701071268
1.619266666327311,1.1364429788980506
1.6231515482994174,1.142002339040484
1.626975584387773,1.14760432010303
1.6308262142869092,1.1532388619053966
1.63480795013542,1.1588054442292992
1.6388742725312608,1.1642803077150379
1.642977767231639,1.169720965060919
1.647155638170665,1.1751239765485235
1.6514008001100422,1.1804549266857254
1.6555961146899678,1.185765984081055
1.6596447861886232,1.1911621859623882
1.6635573987175776,1.1966726797427285
1.667366425547982,1.2022634063040218
1.6710551761149595,1.2079247560850064
1.6746270072137972,1.2136753585949673
1.6781938985469813,1.2194809954968553
1.681874345029218,1.2252514699689716
1.685717439731544,1.2309300753760695
1.6897449064371468,1.236486257450942
1.6939464644680935,1.2419060654133491
1.6982847567903505,1.2471951840010416
1.7026650269827508,1.2524019269616506
1.706992621788392,1.2576128496975694
1.7112046815929007,1.2628906001696696
1.7152523749817499,1.2682796668628513
1.7191424533792712,1.2737954160103504
1.7229195211401702,1.2794129604316933
1.7266717014939257,1.285088026804964
1.7304968967430514,1.2907501415085187
1.7344472975193268,1.2963369738459685
1.7385009653784333,1.3018351611076964
1.7426352474422997,1.307270571506618
1.7468431301686855,1.3126376368337713
1.751026162131127,1.317969600600869
1.7550885467818573,1.3233689978236707
1.7590674219196547,1.3288574026099629
1.7630053076780203,1.3343814745547438
1.76686854545783,1.3399415871984084
1.7706637996329733,1.345568708401986
1.7745147865942719,1.3512130350985103
1.7784963478943547,1.3567750479512586
1.782544884557897,1.3622581045539837
1.786633470702201,1.36771372097409
1.7908033459877006,1.3731243252828813
1.7950355633953885,1.3784629817745646
1.7992156102603312,1.3837865826084736
1.8032726393331209,1.3891930935358299
1.807259468144641,1.3946802792658899
1.8112034661912335,1.4001978998155573
1.8150674903651003,1.4057562167273498
1.8188636506759697,1.411382112625384
1.8227100637508842,1.4170272270658324
1.8266849543329813,1.4225944599617637
1.8307320846061932,1.4280806402850375
1.8348209155094481,1.433535860606612
1.8389781010738948,1.4389465925278933
1.8431656595409838,1.4443102971591468
1.8473535451788992,1.4496695572565474
1.8515677016977583,1.4550216467550559
1.8558175482476904,1.4603443637312947
1.8600863400420153,1.4656447939666315
1.8643534244166406,1.4709323131178325
1.868549713446545,1.4762419379839906
1.8726432860028805,1.4816300886161327
1.8766721989076744,1.4870842528401662
1.8806445315925118,1.4925763023206957
1.8845366081655825,1.4981167428983135
1.888368265262729,1.5037202095950222
1.8922500074505089,1.509340403704469
1.8962779766344289,1.5148834835949911
1.9004436424348892,1.5203121187275412
1.9047126860701347,1.5256505698680154
1.9090940753939287,1.530906164153759
1.9135787853022723,1.5360583258093767
1.918061781955233,1.5411536479977144
1.9224389047323316,1.5462993626921322
1.9266720431806632,1.551553488186388
1.930761218940231,1.5569239911846209
1.9347120391675259,1.562399173719695
1.9385391649747534,1.5679772300171133
1.9423387134455679,1.573621820989403
1.9462220361712368,1.5792475373035735
1.9502310970515944,1.584790770632774
1.9543354620829743,1.5902484672176835
1.958519565756777,1.5956456086526296
1.9627788378572237,1.6009727169677297
1.9670327504126994,1.6062647805370873
1.9712513963519231,1.61158753944112
1.9754828807565785,1.6169204671602369
1.979729818925701,1.6222343031931912
1.9839660715890133,1.6275474254181126
1.9881867265330104,1.6328710822262777
1.9923693411073526,1.6382109213788438
1.9964908576641152,1.643593081285226
2.000564134001617,1.6490194198443728
2.0045974533282336,1.6544762803203406
2.008581586895169,1.6599646957657115
2.0125386860852092,1.665494859280663
2.0165761239645157,1.671013307506783
2.0207319577466487,1.6764398162985852
2.024944889139367,1.6817975022205183
2.02920807721888,1.6871228455700742
2.033555419065808,1.692392068593146
2.0379585471838175,1.6975890366107333
2.0423099581226496,1.7027741879742286
2.046531631112982,1.7080457077436906
2.0506536441660637,1.7134167025526215
2.054704830996151,1.718845183881739
2.0586840137344913,1.7243367156130316
2.062688461261205,1.7298602339002704
2.0667958387179586,1.7353211336747287
2.0709513688245447,1.7407158555986886
2.075124350549739,1.746096667060343
2.079353483452953,1.7514503677281388
2.083623878092525,1.756750228828458
2.0878472396976453,1.7620505294720532
2.0920176034730833,1.7674055882280857
2.096185592917607,1.7727794389136107
2.100340319162495,1.7781517882509905
2.104456739979843,1.7835474265446796
2.108555422454314,1.7889716815459147
2.112672976929171,1.794393166700052
2.1167980657748338,1.7997981813365775
2.1209105744042898,1.8052084683215632
2.1250223341740107,1.8106264472740115
2.129141275240414,1.8160394937425666
2.1332667739525344,1.82145035881089
2.1374224425048243,1.8268490631398124
2.1416116989185148,1.8322178679185872
2.1458180129864375,1.8375676067439863
2.150043883524227,1.8429054814363484
2.154297536183754,1.8482234545751872
2.158562760195786,1.8535191821027106
2.16279333909342,1.8588228577345527
2.166984807020435,1.8641638381543255
2.171163347097013,1.8695238997073282
2.175323906216658,1.874892041663009
2.1794534035763298,1.880280799319552
2.183579220327702,1.8856949211608784
2.1877801542227697,1.8910815002596169
2.1920522806876517,1.8963959900521214
2.196349015030025,1.9016768839685882
2.2006854999726744,1.9069377428886856
2.205081682718693,1.9121532125679486
2.209503006957067,1.9173211276280344
2.2138582765631774,1.9225005250368012
2.2181068817997933,1.9277645332084803
2.2222926439052655,1.933100589055243
2.226427520333209,1.9384727677296267
2.230483341064193,1.943893793649337
2.234478895790082,1.949381527086951
2.2385249084675407,1.95488466903129
2.24269468675254,1.9603071597739177
2.2469358393383527,1.9656458796620733
2.2512191640725523,1.9709503441791507
2.2555593962920613,1.9762069485766507
2.2598764156367834,1.981434752745911
2.264099878920543,1.986722995296841
2.268274675813805,1.992077186908944
2.2724303982973817,1.9974479743701834
2.276533598090964,2.00284351675035
2.280594651134477,2.0082898050785607
2.2847016479211755,2.013737317436074
2.28886269073408,2.019131289247231
2.2930267042183363,2.0245063511610395
2.2972038969450717,2.0298826110386514
2.301418489701302,2.035235803416183
2.3056435952743928,2.0405597679198735
2.3098211528107484,2.0458999475073676
2.313959559721077,2.051284621645522
2.3180923553567325,2.0566824010541485
2.322205139732949,2.062085476853699
2.326283304739139,2.0675124798630677
2.3303584471665815,2.0729649088796682
2.334516693660376,2.07839073891034
2.338777371034734,2.0837304968410124
2.3430931413995464,2.089007675403112
2.3474646486813264,2.094246242902942
2.3519151368435502,2.099426206648345
2.3564160673009336,2.1045374788877074
2.360864110054246,2.109640178966263
2.3651765510049083,2.114830502589055
2.3693588533372636,2.120137861584727
2.3734388114276848,2.125533380821144
2.377404768527653,2.131004927859395
2.3812607947924396,2.1365692706256563
2.3851142580068747,2.142188767026328
2.3890799513648124,2.1477674145928356
2.3931911695736545,2.1532440007181783
2.397418890487541,2.1586175565637253
2.401750646340297,2.1639092372740936
2.4061791434868187,2.169106492775392
2.410602380527415,2.174250630094719
2.4149175294950047,2.1794490834182905
2.4191166201166525,2.1847499846014715
2.4232363615724606,2.190126977232081
2.4272719634880358,2.1955597810675322
2.4312218909397973,2.201066996896589
2.4351910887971204,2.2066145805539454
2.4392782379065503,2.212100510272207
2.4434485058375746,2.2174988640470743
2.4476611186814106,2.2228579168758658
2.4519296399926103,2.2281741945341786
2.456212625164762,2.2334564566205297
2.460497687918822,2.2387415468254854
2.4648161399956057,2.244011892328248
2.469165902088747,2.2492504651033474
2.473530377929792,2.254471506857988
2.477891956525428,2.259679647435518
2.482183935256641,2.2649151742736104
2.486405106076202,2.2702214882198954
2.49059974664584,2.275562920350933
2.494754880041896,2.2809238704708896
2.4988497720550864,2.2863263104877807
2.5029145165382585,2.2917750849830987
2.5070469086879643,2.297219593325278
2.5113263252762197,2.302571704512084
2.515733226969049,2.3078032403050845
2.5202351889930217,2.3129462791269146
2.5248481325163477,2.318001405073219
2.529552513327356,2.3229465700970664
2.534224002265725,2.327852296922961
2.5387640020157156,2.3328428063239968
2.543148827514641,2.3379638998413004
2.547372729483642,2.3432175149867454
2.5514319477996943,2.3486002304297178
2.5553456239235084,2.3541084525330636
2.559211654609744,2.359698359183853
2.563135587737051,2.365285191258702
2.5671786238652157,2.370810041871816
2.5713852363970435,2.3762261690518756
2.57574284993826,2.381510411556143
2.580202743077287,2.3866835066492578
2.5846960787370667,2.3917978880375887
2.589212686254825,2.3968973113143837
2.5937851082659438,2.4019606335688524
2.598409369978898,2.4069698241627218
2.603068651460932,2.4119407824767896
2.607751716842728,2.4168790064889376
2.6123897780529446,2.4218142680240127
2.616902067309547,2.4268357004559453
2.6213103520164442,2.431971182711486
2.625653783534089,2.4371709598367097
2.629906114877443,2.4424307959001053
2.6340734960515833,2.447777386189787
2.6382751611425643,2.453157655179662
2.6426066141163336,2.458459829640199
2.6470409716127383,2.4636563054991516
2.6515443484103476,2.468785807195238
2.6561366273350755,2.473849186897019
2.6608066122071015,2.4788218386572045
2.6654497423767265,2.4837596470271226
2.6699976404397052,2.4887702727751706
2.6745036079773414,2.4938505553044283
2.678993349744198,2.498945579969158
2.6834365046742445,2.5040695948981067
2.687849821021449,2.509233544605835
2.6922551813934796,2.5144092178932382
2.696637386512349,2.519595165602431
2.7009878402943546,2.524807471952143
2.705317345195252,2.530042232114073
2.7096417304495333,2.535292064690369
2.714015859630416,2.5405313969328875
2.718487239196919,2.5457002463989915
2.7230280624039622,2.550790964628259
2.727618055988329,2.5558345517991254
2.73227634721268,2.560825888427207
2.7369850811743173,2.5657485195941208
2.741642479117956,2.57066021353345
2.7461704092292565,2.575668636583391
2.7506034911115544,2.5807863835962532
2.754972024744718,2.585963898112787
2.759245488061165,2.591205326581484
2.7634375809576435,2.5965358172104565
2.767675617588141,2.6018928176960756
2.772061474423111,2.6071630632006517
2.776603123817017,2.6122956672222437
2.7812690269181437,2.6173034829946524
2.7860569943282374,2.622199601512214
2.790957005281065,2.6269686766427203
2.795872146252949,2.6316609444698056
2.800706552502739,2.6363903247093616
2.8054262427282484,2.6412228972633356
2.8100367287455152,2.646165250912701
2.8145432682757083,2.651204543305609
2.818960082610399,2.6563391415693562
2.8233624459867666,2.6615230707013304
2.8277710251535075,2.6666986455701607
2.832145407494845,2.671885057826753
2.8364835730563462,2.677108141017948
2.840808886247692,2.682350067672088
2.8450970792456833,2.687600466910146
2.8492796107101226,2.692909899159025
2.853373456401416,2.698308701601891
2.857421527305177,2.7037521889597125
2.8614011531273387,2.709231784129422
2.865293144595278,2.7147721699489966
2.869130167748311,2.7203725204224876
2.8730005383002055,2.7259909857535654
2.877001071490144,2.7315535516375022
2.881184568522059,2.7369954160584884
2.885540872690913,2.742291702200526
2.890046715756216,2.747456468212445
2.894695089653419,2.752488178748472
2.899453168325784,2.757402948605251
2.904331191345392,2.7622116806023373
2.9093459890807876,2.76688387155646
2.9144817991905168,2.77141324380379
2.9196997310693042,2.7758174314134
2.9249035913624764,2.78017185685932
2.930013189618429,2.7845926159627323
2.934985897814398,2.789139792837936
2.9397700931344075,2.793857796024995
2.944344679607403,2.7987797475755176
2.9487484776590787,2.803887390329171
2.9530577677230783,2.809108491560421
2.957275902364753,2.814393666336833
2.961360281798458,2.8197689184264956
2.96531535533692,2.825248885468222
2.969161049076844,2.8308113027381836
2.9729023503974945,2.8364517041876933
2.976609059745926,2.8421546691596458
2.9803995442864544,2.8478451765722155
2.9843494642617148,2.8534524828460257
2.9885022690817946,2.858926617515847
2.9928562268575813,2.8642380135178405
2.9973608726304617,2.869391641208506
3.0019023074597326,2.874456422785216
3.00639364265157,2.879530179001456
3.0107838267927525,2.884666768567339
3.015013064283165,2.889909940385935
3.019056254919076,2.8952976457642525
3.022958378971653,2.9008191900827627
3.0268196391786066,2.9064123054111874
3.030697494462947,2.9120029109160073
3.0345502844204693,2.917589319343015
3.0383558703285622,2.9232081311580447
3.042142353759979,2.928851533546315
3.045914638822433,2.934501157665284
3.049656545612697,2.9401654651710576
3.0533688588158263,2.945852462254575
3.057060942880037,2.9515547762480323
3.0607291038231232,2.957270265413975
3.0643694551938485,2.963002984972982
3.068006487094685,2.968757607329322
3.0717373131159413,2.9744925865550007
3.075609974504778,2.9801350681327774
3.079573965813425,2.9856918406598845
3.083612396480609,2.991198246864703
3.087755776756902,2.9966380546507914
3.0919811805824193,3.0019912437444183
3.096177760216872,3.007312472387041
3.100245905945942,3.01269754376293
3.1041435845204983,3.018194963494644
3.1078617220328364,3.023816059518488
3.1114265160532915,3.0295572114686222
3.114932470539881,3.0353731319800845
3.1184271395964207,3.0411995696157588
3.121867440940255,3.0470386593551395
3.1252347009762005,3.0529227599310027
3.1285574380345813,3.0588421301479713
3.131825983858397,3.064778204659652
3.1349751235593266,3.0707565812180553
3.137997017080306,3.0768085111196397
3.1409264473029253,3.082915021238468
3.1437577922650055,3.089060714480906
3.1464713703883316,3.0952559897290337
3.149094352632029,3.10151192701245
3.151745163746472,3.107800997415068
3.15454201011966,3.114056681791557
3.157535772484058,3.1202307109970406
3.160726684691186,3.126301939829384
3.1640988324889925,3.132271169818269
3.1676297574567456,3.138133676295516
3.1712198890449215,3.1439150195493903
3.174754124877531,3.149692672144151
3.1781640076489746,3.155521957715098
3.1813778839034415,3.1614313163572967
3.1842989189097533,3.1674571529109756
3.18688283187139,3.1736442536003184
3.1892576163435304,3.1799713229508755
3.1915651085996917,3.18635387990761
3.193817274812548,3.192746892639002
3.1959705465877373,3.1991636273229984
3.198027735334844,3.2056193284244388
3.2000320055007268,3.2121107908552675
3.202084881809976,3.2186253538225267
3.2043015019672945,3.2251128468611636
3.2067172987812538,3.231528377087069
3.2092972542184204,3.237867360524086
3.2120273376753596,3.2441466827306176
3.2149080710591216,3.2503495071932056
3.2178326598342557,3.2564848886384214
3.2206697422321593,3.2626242542095722
3.2233498240946865,3.2688152661687915
3.225815788404591,3.2750764388532057
3.2280392801602598,3.2814280321840323
3.2300598092756796,3.2878703690579623
3.231990327664348,3.2943794658968626
3.2339263927585584,3.300902323528267
3.235849413391464,3.307413377106293
3.2377188438095024,3.3139362338860976
3.239557109510928,3.3204772918832304
3.2413715382155783,3.3270174960801593
3.2431094881854974,3.3335638449828333
3.2447687838612103,3.340140273027365
3.2463865614554615,3.34673372353751
3.247954311180382,3.353332215423231
3.249454079396872,3.3599447509280944
3.25089399044631,3.366574983390816
3.25228185263848,3.3732163352141122
3.2536106768333926,3.37986752518026
3.254878168487465,3.3865313919016966
3.2560880360006745,3.3932071255272596
3.2572492992355517,3.39989734430139
3.258402722381752,3.4066029377047315
3.2595756114609142,3.413305128190085
3.2607474414207576,3.4200003509726327
3.261908113923289,3.426699179194292
3.2630722583119054,3.433400722626324
3.2642328421260283,3.440094100382604
3.265344543321602,3.446784954826796
3.266409514172239,3.4534927790013388
3.2674598488950894,3.4602075903441305
3.2684867291646476,3.4669197119895667
3.269474639562739,3.473636788354921
3.27041164573568,3.480347961747106
3.2711906277372393,3.487038174478234
3.271705711577336,3.49374478091817
3.2720002858224913,3.5004877834532167
3.2721239818477934,3.507236043701144
3.272039649135396,3.513971945268669
3.271743283456596,3.520719200487134
3.271356634284509,3.5275065974174518
3.271010524022546,3.5343125266777187
3.270687184257247,3.541101085298851
3.2703349381305595,3.5478847288723867
3.269976863184287,3.554679273655605
3.269630018719045,3.5614654777972907
3.269232916664465,3.5682333730281117
3.2687773210509157,3.5750092246529532
3.268310061360294,3.581791475727632
3.2678250378905727,3.5885640675744224
3.2672971682118237,3.5953317346074183
3.2667192892227868,3.602082475585245
3.2659896195896008,3.608777695992244
3.264854813763562,3.6151063755816883
3.264144235350863,3.615605975553022
3.263499783282406,3.618713867236847
3.262675596596616,3.6207277581422836
3.261564461412862,3.623363241420683
3.2609300225205287,3.625732086239104
3.2597485023372275,3.6282833535146604
3.2583303799556695,3.6304706023366373
3.2572183978697202,3.6330123640003396
3.2557987143294804,3.6355855168297957
3.2543051018130495,3.6378210476355974
3.2527167960843637,3.6406136922826025
3.2511689428780834,3.643470941702354
3.249764356051309,3.646783226292801
3.2480335221887704,3.6497062302856413
3.2463490538895483,3.6532201476258512
3.243904969116458,3.6563181644828173
3.2422069872435917,3.6597332659017545
3.2407325515183194,3.6642948950481866
3.2371021165323954,3.6681609309330128
3.232941495262522,3.6709365969661234
3.229859655691879,3.673339298591585
3.2275766995135253,3.6775497065655025
