time,x,y
3362817010,0.5645736836354844,0.04319674744801416
3397636660,0.5712708088144541,0.04436777127880586
3432203191,0.5779675384016798,0.04553954111896893
3467293042,0.5846650342281362,0.04671264691797119
3502086363,0.5913634529486892,0.04788518612039512
3536001502,0.5980621133389973,0.04905730596234562
3571304419,0.6047610926303915,0.050230022128305706
3605321920,0.6114606079107318,0.05140298302739294
3638317860,0.6181603086223776,0.05257567966262316
3674280538,0.6247316210986279,0.05372891229394863
3708581481,0.6314175587142475,0.054923938484154895
3742798035,0.6380950880665385,0.056156049323359734
3776867378,0.6447695326864441,0.0574203633795276
3811721303,0.6514388209535151,0.058708733908101975
3846472700,0.6581001584783815,0.0600260807620533
3880163378,0.664755284975758,0.06137536134643422
3915557165,0.6714053564228775,0.06275313637656232
3950945226,0.6780490947561543,0.06415837524911122
3984138993,0.6846862391193154,0.06559336366989876
4018768472,0.6913175638813783,0.06705802338172938
4053376043,0.6979429488113477,0.06855117771457678
4088070774,0.7045619373563171,0.07007310959129119
4122476784,0.7111743914982243,0.07162454634246769
4156411193,0.7177803716346239,0.07320524194310483
4189966082,0.7243795623369275,0.07481475158314728
4225337112,0.7309716315109112,0.07645327237740246
4259602928,0.7375563748965475,0.07812084866513554
4292574783,0.7441336207592003,0.0798172612424235
4326148442,0.7507032021189157,0.08154222975358642
4360164270,0.7572648365615574,0.08329594918622094
4394103038,0.7638184891814832,0.08507814866081641
4429171905,0.7703640232844964,0.08688903206585713
4462819563,0.7769013871476991,0.08872852596118835
4497755947,0.7834303832219859,0.0905965593035876
4532303762,0.7899507667976067,0.09249392833592039
4567043949,0.7964626654173633,0.09442063582194567
4602079654,0.8029661230434617,0.0963765131068519
4635005557,0.8094609699045309,0.09836140902272215
4668128065,0.8159470524554551,0.1003754994425586
4704009746,0.822424374301235,0.10241866146774664
4737452926,0.8288929148560987,0.10449042161112877
4771756243,0.835352352401776,0.10659061110185754
4806602182,0.8418024143386773,0.10871943586360551
4840676765,0.8482429991498694,0.1108766230209419
4874766447,0.8546739206756812,0.11306226664994827
4910029889,0.8610949566665055,0.11527625502466633
4944369765,0.8675060617240921,0.11751832926785045
4978990006,0.8739070305500302,0.1197887128604138
5012999221,0.8802978100492542,0.12208700842292435
5046111125,0.8866782510027181,0.1244135774957934
5081206126,0.8930483260994898,0.12676816509319203
5116565834,0.8994079711835021,0.12915080294567033
5150345008,0.905757069486445,0.13156156069873698
5184691816,0.9120956013102794,0.13400028421143062
5218833765,0.9184234365586202,0.13646698583774436
5253558137,0.9247404639407609,0.13896162678997034
5289583853,0.9310465724459066,0.14148419999665296
5322821417,0.937341779439105,0.14403432340265124
5356074772,0.9436258335085338,0.14661188822963986
5389635023,0.9498985214531019,0.14921701207524707
5424004023,0.9561597322903963,0.15184961802020921
5457767750,0.9624093119257056,0.15450953152981195
5492114148,0.9685267047420808,0.15714814127452573
5526406785,0.9747336530458721,0.15988176276201096
5560377031,0.98091129940966,0.16267775161619905
5594412771,0.9870661116945825,0.1655318135423836
5628054948,0.9931973688793031,0.16843556573378987
5662113636,0.9993008725048987,0.1713930468260772
5695743180,1.005377044580016,0.17440737930343733
5729691485,1.0114273616449316,0.17747539989309913
5764160939,1.0174504257130956,0.18059563618417007
5797931321,1.0234449012578846,0.18376983095536617
5831893719,1.0294110608516345,0.18699794765275804
5865861587,1.0353487193000945,0.19027856987139963
5900254847,1.0412569426701346,0.19361156997165438
5934171619,1.0471352507286724,0.19699718012281522
5968377313,1.05298337290859,0.2004349313918752
6002924403,1.0588008115045724,0.20392415930057617
6037708858,1.0645869360528202,0.20746486665564035
6072022608,1.0703413199701255,0.21105689238981493
6106682629,1.0759526174474923,0.2146326207571447
6140193556,1.0816210798488943,0.2183413747433621
6174273628,1.087234091983943,0.22213129677214158
6209193671,1.0927977368714759,0.22599914012284286
6243276104,1.0983125121364639,0.22993625339463267
6277655544,1.1037729965316454,0.23394533227069478
6312524311,1.1090733156030284,0.23795329519413788
6346558578,1.1144028333982814,0.24212199541615828
6381098168,1.1196520652848996,0.24638873430813485
6415545090,1.1248253359262153,0.25075209576011626
6449737884,1.1299237449207609,0.25520334331279865
6483640337,1.134941663895381,0.25974250011645256
6517548155,1.1398704606842152,0.26437258561070914
6553051512,1.1446905579599722,0.2691061236402827
6590419596,1.1493999141661528,0.27395309020495423
6624782640,1.1540062971091987,0.2789025375828908
6659236870,1.1585053085206638,0.28394685930221
6692713667,1.1628893450611113,0.2890897843658977
6726781833,1.1670688266546698,0.29423116455266984
6760310016,1.1711587052121113,0.2995810867428885
6794050553,1.1750377731360078,0.30507677209857714
6827842125,1.1787194049463432,0.3107190151236485
6861861014,1.1822173562016027,0.31647911180915017
6895310305,1.1855127717654814,0.3223507909431224
6928896431,1.1886147464695287,0.32834479904370373
6962750546,1.191633761193861,0.3344287809349081
6996529935,1.1946906389034646,0.3405272796871466
7030516814,1.197848113610462,0.3465938996353927
7065115249,1.2011810140330048,0.35259788827331534
7099599365,1.20474760605081,0.3584669382365875
7135037701,1.2084205480106756,0.36420406060728006
7170630798,1.212068251695909,0.36993239494112135
7204573028,1.2157558284485273,0.3756720293554428
7239461505,1.2195401654650513,0.38135226951066714
7274078852,1.223368263598252,0.38698023848782953
7307015796,1.2272287877795713,0.39259713279167796
7341127413,1.2310019973535444,0.3982287683336394
7375164360,1.2345866091865105,0.4039155014839915
7409673153,1.2380519591926367,0.4097179784416116
7443931916,1.2414143126646886,0.4155902705737347
7479559211,1.244653945152693,0.42151994713602114
7514937714,1.2477723469090098,0.42753118232472764
7549686751,1.2508957112712569,0.4335944956805477
7582604841,1.2541524856287696,0.4396210126909464
7616561257,1.257577908572907,0.4455586578879317
7650800630,1.2611594468282943,0.45139902932617715
7684828394,1.2648889017184968,0.4571462395340546
7719064986,1.2687433357157598,0.46278964906918446
7752711281,1.2725992452263535,0.468373936591162
7787542728,1.2763419224480217,0.473998412318361
7821923580,1.2799331828491995,0.4797120603108449
7855513304,1.2833681764374305,0.4855208274283861
7890079379,1.2866489425189762,0.4914192979394698
7924220953,1.289795650404303,0.49740668100957275
7958207195,1.292907136578106,0.5034568069675798
7991715381,1.296104062522844,0.5094980813290516
8026249701,1.299442495969549,0.5154744974246273
8061257389,1.3029199435694077,0.521366603922316
8096219266,1.306520283374522,0.5271810875704681
8131388071,1.310233614186165,0.5329181217933346
8166471746,1.3140147186893951,0.5385925867661329
8200832591,1.3178533531443315,0.544232225546427
8235608489,1.3217751739419694,0.5498234961702028
8269444509,1.325777240587665,0.555352807507856
8302348507,1.3298456976022757,0.5608294138312921
8336193730,1.3339626477210635,0.5662554027155852
8369950823,1.3380367317664899,0.5716645209808529
8403705300,1.3419747089755152,0.5771484844986154
8438781657,1.3458024654702228,0.5827314426990119
8473582346,1.3495595530722644,0.5883695505384454
8508199156,1.3532196384059698,0.5940572433719231
8543136713,1.3567701987347398,0.5998184172042961
8577665022,1.360252703115798,0.6056372443898007
8612128649,1.3636733907891316,0.611488038330217
8646152637,1.3670072251623733,0.6173811720363809
8680179431,1.3702552994117583,0.6233264554958222
8715385034,1.3734483038820453,0.6293192393821977
8749503384,1.3766738200404074,0.6353332694949289
8783230180,1.3800411549807805,0.6413030025964854
8817161299,1.383598571688376,0.6471676844136492
8851303654,1.3873105578874554,0.6529187742859979
8885908603,1.391154245872016,0.6585831717177779
8918627629,1.395129556811807,0.6641470893768212
8951959004,1.399140235294231,0.6696331910498432
8985644972,1.4030681742050781,0.6751402929452711
9021041791,1.406848097469896,0.6807250080403228
9055864641,1.410442147710987,0.6864239937825904
9090116485,1.413846519083477,0.692243250003164
9124138592,1.417105484152033,0.6981707099207481
9157652943,1.4203095543756572,0.7041634637626896
9191206741,1.4235646261070554,0.7101616139028072
9225634691,1.4269410711745376,0.7161131426138169
9259050392,1.4304659863763933,0.7219806282197835
9293194555,1.4341247589444135,0.7277602039413549
9326982125,1.4378790580069678,0.733457592151553
9360638259,1.4416719539114138,0.7391143991547013
9394670278,1.445492785889649,0.744757282890905
9428545607,1.4493775469286865,0.7503659330560796
9462767346,1.4533199336573488,0.7559275581573509
9496979601,1.4573021596359654,0.7614567068892937
9531050720,1.4613093248797693,0.7669542932430302
9565222137,1.4652553045159065,0.7724497218752272
9599172124,1.46905276739183,0.7780325060001299
9633464709,1.4727388282345548,0.7837104345595994
9667717311,1.4763544366615398,0.7894390669644376
9701831628,1.479865694003342,0.795217327831348
9736162332,1.483276752570265,0.8010749415379248
9770617374,1.486708299407426,0.8069697715026758
9804254611,1.4902753488709366,0.8128159989088836
9837913389,1.4939944998807722,0.8185632910239181
9872133896,1.4978314049052552,0.8242210071050556
9906513160,1.501781789188643,0.8298050653609671
9940319485,1.505841037901297,0.8352988644038812
9974888825,1.5099060749745052,0.8407351492761279
10009014669,1.5138657411993675,0.8462112127956066
10043940880,1.5176992019138826,0.8517801662597344
10078176676,1.5214432286658202,0.8574250319058687
10112914333,1.5251011966516905,0.8631200423444746
10147471114,1.5286684208265628,0.8688824598951184
10181351047,1.5322476669603844,0.8746871878312861
10215691823,1.535934395337797,0.8804418578417081
10250273818,1.5396793911305964,0.88613029842667
10284106148,1.5434410438098722,0.8918042885793473
10318124210,1.5472457759440232,0.8974575031135201
10352446492,1.551060907464516,0.9030826555994157
10387882394,1.55485247528534,0.9087186356012168
10422557587,1.5586445014288295,0.9143666991883169
10456866084,1.562449334689977,0.9200060320368791
10490754724,1.566250806746723,0.9256410998154991
10524660536,1.5700415729597244,0.9312820290803623
10558625517,1.5738110012313902,0.9369316961635131
10594206600,1.5775505455573258,0.9425995132231102
10629380369,1.5812645808959633,0.9482869330915824
10662922488,1.5849569052313193,0.9539887391087736
10698703426,1.5886238397282995,0.9597052322401354
10732221521,1.5922874646736047,0.9654437004583745
10764844296,1.5960394770212112,0.9711594102672904
10798637777,1.5999009340586854,0.9767935234380641
10831727934,1.6038176956252526,0.9823717510919976
10865652355,1.6077940641721764,0.9879169297790551
10900085190,1.6118555204023217,0.9934074905922592
10934379109,1.6159680043912013,0.9988319410888119
10968514481,1.6200099341958527,1.0042531122036784
11002747025,1.623888321988111,1.009765602384205
11036903953,1.6275992297641197,1.015399936109198
11070748414,1.6311679714438592,1.0211337884225606
11105061108,1.6345869378230007,1.0269527157890064
11139194632,1.637859466662674,1.0328683048176426
11174718923,1.6410931334163332,1.038854438343923
11209615563,1.644411320684106,1.0448300454033348
11244244270,1.6478760738600693,1.0507417531825722
11280345059,1.6515439345066982,1.0565517983542503
11313432815,1.6554368305826543,1.0622150599953086
11347580951,1.6595039482262433,1.0677251438357591
11381372829,1.6636328012342443,1.0731416289425515
11414339865,1.6677356110277173,1.0785453699765941
11448164865,1.6717516280848497,1.0839861601980258
11481630717,1.675624457700771,1.089512716972499
11515741933,1.679363261745242,1.0951438555334028
11549575138,1.6830172787578657,1.1008539575606457
11584500382,1.6866637777672306,1.1065999045566999
11618886800,1.6903407161045756,1.1123302371388246
11653057418,1.6940154779383936,1.1180463216939684
11687724241,1.697673920181486,1.1237743130952018
11721864112,1.7013379211515807,1.129506899891245
11756273242,1.7050291578295498,1.135235783573059
11790044396,1.7088112709151948,1.1409288254127163
11823823400,1.7126912561420482,1.1465473840192661
11857752580,1.7166299578400215,1.1521128111988281
11891756692,1.7206328685344683,1.1576402764440354
11926734377,1.7247189355145895,1.1631112896926112
11960671938,1.72885703998816,1.1685195964458626
11994478048,1.732942798993098,1.173916842677947
12028742682,1.7368870895002704,1.1793918069840548
12062409686,1.7406912044710612,1.1849756636176285
12096512577,1.744385671739436,1.190641727722561
12131968686,1.7479804346418497,1.1963804758956897
12168692522,1.7515598745106529,1.2021728085935959
12203356435,1.755244725485049,1.207940128346538
12237703073,1.7590869314472866,1.2136116947869493
12272372867,1.7630538925161794,1.2191806330523374
12306310844,1.7671263486917228,1.2246733300622379
12340887506,1.7713002169474061,1.2300777585996256
12375820562,1.7754719373650423,1.235427494587134
12409931648,1.7795246885313154,1.2408266498494505
12445196750,1.7834282685007101,1.2463352682632245
12479130534,1.78722047495394,1.251938183894481
12513014093,1.7909076866979534,1.2576067846687726
12548265127,1.7944841540682952,1.2633541385015223
12581486155,1.798050622318282,1.2691585817412623
12615574358,1.801733448955879,1.2749296864105724
12650889833,1.80557226918038,1.2806018412552642
12685650161,1.8095307691965208,1.2861756075636692
12720604755,1.8135959713251613,1.2916743026537525
12756090969,1.8177643605925389,1.2970838867129595
12790047331,1.8219332341841965,1.3024371808660138
12823435852,1.825992268645973,1.3078377481836938
12858081066,1.8299302011896261,1.313335633123885
12892946286,1.8337871639784684,1.318904751531044
12927386361,1.8375583538281186,1.3245248420113056
12961604988,1.8412410535448704,1.330214264580615
12995671401,1.844941816496407,1.3359445006969288
13029685646,1.8487644448823521,1.3416183114081037
13063768613,1.8526745998900127,1.3472079842831095
13099202631,1.8566293100780278,1.3527599772038272
13136071329,1.860657947018467,1.3582739206239653
13170171201,1.864748555437404,1.3637196858975704
13204170556,1.868784646100001,1.3691538499259392
13238681031,1.8727203041217764,1.374664609639279
13272905064,1.876624264961047,1.3802249658971082
13307096807,1.8805037840267576,1.3857940391244041
13340855503,1.8843196334093686,1.391394156740737
13374249354,1.8880949252732742,1.3970451168058329
13408222101,1.8919200094335855,1.402694160448431
13442379266,1.8957974896498302,1.4082940706028708
13475573702,1.8996780947171599,1.413877530815086
13509718493,1.903573786582262,1.4194619738416745
13543417870,1.907508203994782,1.425024049808255
13578776832,1.9114600505424464,1.4305591994997455
13613677003,1.915393251586565,1.4360969905254608
13649372636,1.9193190492134657,1.4416502636526036
13683412800,1.9232571886214613,1.4471987183181843
13717150215,1.9271962364194024,1.4527398344627196
13753328303,1.9311331945727253,1.4582859132115042
13788439374,1.9350972079360154,1.4638256443953057
13821913657,1.9390968395311314,1.4693381801078098
13856170942,1.9431159881559887,1.4748302625591803
13890763131,1.9471540422090634,1.4803108867455073
13926218399,1.9512197372299378,1.485773915589729
13960502289,1.9552897154891564,1.4912135264274644
13995495354,1.9592869543020852,1.4966767750152876
14029183282,1.963210347871749,1.502207523617751
14063057826,1.9671074427569701,1.507770511807866
14096670662,1.9709650166719266,1.5133494678078487
14131476521,1.974759899595258,1.5189667521552126
14166689068,1.9785244962973627,1.524628144475074
14200469565,1.982357017010693,1.5302849090067707
14234725834,1.9863042548329486,1.5358651833259958
14268497875,1.9903189484011172,1.5413763145089796
14301871368,1.9943856559467243,1.5468521109185966
14336613117,1.9985331641791442,1.5522782894266869
14371166052,2.002739376022715,1.5576369822566383
14404704755,2.0068946452739436,1.5629808082194512
14440243769,2.010914378210421,1.568406593010308
14472867321,2.014829456618748,1.5739301665842476
14506838014,2.018671972394144,1.5795087804975028
14541142398,2.0224146141565433,1.5851416973613632
14576251346,2.0260691380122022,1.5908549935863867
14610367642,2.0297686896850187,1.5965984697888225
14646215756,2.0336141296373245,1.6022653330456846
14680553157,2.0375686783588893,1.6078335031962423
14714865942,2.0415956742119374,1.61334529543395
14748419904,2.0457228386173636,1.6187966956315878
14782079633,2.0499382169180076,1.6241608044860834
14815709492,2.0541266886995153,1.6294881734698585
14850404593,2.0581931657123484,1.6348818374900207
14885256479,2.0621491919415713,1.6403719334389577
14919533136,2.0660279816671863,1.6459252411132328
14953074945,2.069813857745197,1.6515325250198456
14987498176,2.0735104996987954,1.657214110080513
15022410074,2.0772272676419345,1.6629342311050224
15057622748,2.081050428490781,1.6685981734068163
15092996221,2.0849266742929586,1.6741974222526268
15128351094,2.088820653141434,1.6797828814576292
15162646722,2.0927708306802084,1.685345232928432
15195561620,2.0967725734765708,1.6908568948578675
15229236479,2.100757704343021,1.6963534921299757
15262753361,2.1047202061544596,1.701875514834042
15296517843,2.108697770003335,1.7073990557831218
15330266320,2.1126838864724893,1.712908249947309
15365101283,2.1166593426912637,1.7184205364618979
15399264452,2.1206275223039066,1.723939669444837
15435369894,2.1245746641185956,1.7294654516554675
15469713712,2.128488457230105,1.7350126957442373
15503917437,2.132376998962923,1.74058235700847
15537341715,2.1362453645573583,1.746166061534066
15571198579,2.14011020852007,1.7517688975477157
15605081874,2.144057075090195,1.7573501331524106
15639007753,2.148110881898397,1.7628485878843463
15673480267,2.1522215147076276,1.768286548376511
15707892478,2.1563888384421475,1.7736890105687535
15741540743,2.160638404686858,1.7790352344914266
15775411859,2.1649364375397293,1.7843139184958885
15809866079,2.169161247350864,1.7895919264348017
15843916391,2.173229630721906,1.7949712629507295
15878001269,2.177170032279396,1.8004656753909554
15912163290,2.1810108394020418,1.8060340149536633
15946198419,2.184725890344241,1.8116753696265464
15980151003,2.188323046690461,1.8174105261347935
16013517503,2.1919188426672482,1.8231994422984623
16047051533,2.195627912502296,1.828950768385544
16081749294,2.199490716080132,1.8346103223392385
16115672528,2.203507809421926,1.840159866733828
16149483953,2.2076683257933336,1.8455997967705622
16183627991,2.211947736305098,1.850929406510154
16218690612,2.216250521442241,1.8561901666040534
16252481428,2.2204742749388093,1.8614738918279932
16287593261,2.224570508743301,1.8668435925299764
16323001760,2.228539564002927,1.8723124991035853
16358965922,2.2323925353131386,1.877867706043751
16393406401,2.236144799341226,1.8835055861805856
16428730282,2.2398899227331364,1.8891950273323612
16462859519,2.243737489895271,1.8948514011312274
16498801046,2.2477112647871893,1.900417572655124
16532848719,2.2517722879811575,1.905905123240278
16566860920,2.2559144398119533,1.9113361577451984
16601998561,2.2601399013992696,1.9166951001494106
16636287941,2.264377457211797,1.9220104157766906
16669728330,2.268609120696313,1.9273361565985003
16704081180,2.2728778556633875,1.932649328394004
16739077106,2.277181549331321,1.937926478231871
16772556217,2.2814973512796723,1.9431864709493598
16805891489,2.2858117720969227,1.9484361021590806
16839966938,2.2900490862190033,1.9537067446769192
16875476683,2.294153189270829,1.9590710592655713
16909918140,2.298161404741637,1.9645295283389739
16943993669,2.302096797685601,1.9700413131231838
16979066459,2.3059297074706198,1.9756125521319523
17013193395,2.3096729830781486,1.981264250910764
17047803106,2.3134417998873027,1.986951307836384
17082431583,2.3173421771316822,1.9925810852413282
17116908826,2.3213886874357264,1.9981036952217512
17149773700,2.325548865628813,2.0035287715395436
17183290673,2.3298177908295274,2.008873492837907
17216500148,2.3341905104128493,2.0141212582504764
17250335567,2.338565885292651,2.0193110990609986
17284373672,2.3428461005213936,2.0245464095710095
17318431023,2.347036404049291,2.0298681072042655
17353044972,2.351175462503205,2.035241586416706
17386941807,2.355271323712696,2.0406554988248886
17420711463,2.3593856106690594,2.046087069468986
17455228350,2.363554259344375,2.05148089352373
17489384689,2.367742350597912,2.0568423638713775
17523571185,2.3719390399350657,2.0621994128913435
17558071131,2.376166508358729,2.0675410609003526
17591872731,2.3803981160831675,2.072852651240718
17626987780,2.3845387435354315,2.0781992671613323
17659724700,2.388603666514495,2.083628468658484
17693784000,2.392653567645587,2.089084602307037
17727595153,2.3966623649643015,2.094553100214554
17762603958,2.400602514540394,2.100067493047641
17797516252,2.4045111312598,2.1056280786972876
17833690217,2.4084771372588567,2.111188791567631
17868146441,2.4125812601808287,2.116673989412241
17902580874,2.4168227867311285,2.1220454123609667
17936273040,2.4211693603178195,2.1273219022628562
17969735470,2.425625086776254,2.1325135675131053
18002928990,2.430181063181666,2.1376027576246126
18036165246,2.4347355826484667,2.1426350107463983
18069677459,2.439185494310139,2.1477176508786036
18103573247,2.443491796161972,2.1529118559046476
18137597804,2.4476572437055553,2.1582238307627506
18171852983,2.4516868736940958,2.1636415860768605
18205489590,2.455594888995089,2.169163184926198
18240195822,2.459460053880467,2.174748769970371
18274908697,2.4633064483590776,2.180343868074053
18310514226,2.4670915777970785,2.185964051157039
18345943431,2.470811453337049,2.1916337591363555
18379150075,2.4744905466733838,2.197337439973621
18412865760,2.478141130039212,2.203067969703289
18446276293,2.481835820668826,2.2088094552781676
18480076095,2.4856846230467586,2.2144864115968796
18514605005,2.4897133639799818,2.220034387538455
18548520184,2.4938753588183773,2.225465490104447
18582985966,2.498163096993914,2.2308035606345893
18617537709,2.502592850856785,2.2360280736128235
18652475275,2.5071368961553415,2.2411386269443523
18686360478,2.5117800796957486,2.2461590671216674
18722012053,2.5165381874962396,2.251079399962049
18756294871,2.521410026793709,2.2558848619478145
18789575510,2.526383471800312,2.260580559460211
18823218750,2.531443310447196,2.2651708582913423
18857129285,2.5365237248653147,2.2696915263697894
18890986310,2.5415355508291455,2.2742364387457847
18924674253,2.546416707357381,2.2788879087210376
18958539699,2.5511108316892823,2.283695649258634
18992533956,2.5555862642315708,2.288711195204668
19028168600,2.559944659203741,2.2938937026927464
19063180747,2.564272288517911,2.2991194701544932
19097414182,2.568510996502275,2.3043837337838564
19131167873,2.5726175556021746,2.3097525959801266
19165451072,2.576633951416634,2.315203428763264
19199706329,2.580597147619978,2.320715795723096
19233507870,2.5845781485319126,2.326251493141221
19269301667,2.5886881799621637,2.3317333199716743
19305557350,2.592989481502571,2.3370887553810924
19339456739,2.59748798005636,2.3422799030179307
19373797857,2.6021619356681724,2.3473057602024467
19407352740,2.606981259723549,2.352173586371103
19440990915,2.6118594340708783,2.356930556495615
19475835011,2.616704940552026,2.361675225811063
19510708357,2.62146094774073,2.3664801623196836
19545035676,2.626068496476089,2.3713934626127604
19579133818,2.630474218283025,2.3764716472051743
19612521076,2.6347128807375095,2.3817261184465295
19646168457,2.638895835001768,2.3870717051857766
19679957796,2.6430464298891936,2.3924370533742483
19713308817,2.6471108538256765,2.397845880053398
19747160647,2.6510853055448473,2.403329114539259
19781580262,2.6549997800949083,2.4088652828911084
19815793560,2.658870221022531,2.4144445039427445
19850339412,2.6627845830219083,2.420040076664443
19884657973,2.666848308318803,2.4255607593016717
19918699786,2.6710577830322397,2.4309581492378425
19953393553,2.6753685255054758,2.436261706326953
19987608235,2.679789435399142,2.441484614743298
20021940916,2.6843172277868828,2.4466015447829825
20057565151,2.6888457226428213,2.4516580191552406
20091671016,2.6932735760809186,2.4567635139094617
20127088607,2.697585762765045,2.461971485043721
20162594234,2.701817330038247,2.467260235375951
20197035054,2.705967096945234,2.472607433453404
20231793083,2.710034451568696,2.478028863888881
20266584832,2.7141048916046424,2.4834877719519084
20301459164,2.718211761971648,2.4889184651242666
20335970181,2.722307586706495,2.494336931166366
20369196313,2.7263860752438775,2.4997744087434706
20402799248,2.730475229304069,2.5052135207411586
20437141741,2.7345873827339866,2.5106428952116637
20471535793,2.738777076386831,2.5160432659771956
20506292301,2.743091508109868,2.5213545271721314
20539460770,2.74749991129687,2.5265707408143765
20572798395,2.7519817696145865,2.531722151408957
20607641003,2.756535689115047,2.536801835011619
20642391700,2.7610729286673665,2.5418417543176375
20676953741,2.7654869978388263,2.546946196905769
20712034677,2.7697556726561268,2.5521761260737503
20746196959,2.773918552333821,2.557508584285079
20779785986,2.777976547498972,2.5629154072711176
20813728441,2.7819238487372426,2.568413014227888
20847932913,2.7858614235164714,2.573971132915664
20883081169,2.789908874159862,2.579490931220305
20917407349,2.794100801855907,2.584905824691926
20951907791,2.7984063873172826,2.5902163972449856
20985381131,2.802813599369768,2.595445189995442
21019363236,2.807315748902128,2.600578039674445
21053563209,2.811808875414882,2.605659259286103
21087814524,2.8161852424075633,2.6107990820998856
